5.355252321564356599e-01,4.766929938492636687e-01,4.719016301011860204e-01,4.719016301011478287e-01,4.719016301014488657e-01,4.719016301013724268e-01,4.719016301013835846e-01,4.719016301009527625e-01,4.719016301010705572e-01,4.719016301009894554e-01,4.719016301012077808e-01,4.719016301012006753e-01,4.719016301014319348e-01,4.545081388612428608e-01,2.454255700385610806e-01
5.313457592592164547e-01,4.755522522970612731e-01,4.710063683907083076e-01,4.710063683907054211e-01,4.710063683907284582e-01,4.710063683907225740e-01,4.710063683907234622e-01,4.710063683906904886e-01,4.710063683906995369e-01,4.710063683906933196e-01,4.710063683907100285e-01,4.710063683907094734e-01,4.710063683907271814e-01,4.548228973761161420e-01,2.602789047886830964e-01
5.273821594218002229e-01,4.744908663450390085e-01,4.701796281321811155e-01,4.701796281321809490e-01,4.701796281321826698e-01,4.701796281321822257e-01,4.701796281321823368e-01,4.701796281321797832e-01,4.701796281321805049e-01,4.701796281321800608e-01,4.701796281321812265e-01,4.701796281321812820e-01,4.701796281321827253e-01,4.551215192985720859e-01,2.740994114994889652e-01
5.236247343726455616e-01,4.735032841506302548e-01,4.694161648375360096e-01,4.694161648375360096e-01,4.694161648375361207e-01,4.694161648375361207e-01,4.694161648375360651e-01,4.694161648375358431e-01,4.694161648375360096e-01,4.694161648375359541e-01,4.694161648375360651e-01,4.694161648375360096e-01,4.694161648375361207e-01,4.554047178210336444e-01,2.869593164616895953e-01
5.200640804046883225e-01,4.725843445589878455e-01,4.687111354207909031e-01,4.687111354207908476e-01,4.687111354207909031e-01,4.687111354207909031e-01,4.687111354207909031e-01,4.687111354207909031e-01,4.687111354207908476e-01,4.687111354207908476e-01,4.687111354207909031e-01,4.687111354207909031e-01,4.687111354207908476e-01,4.556731857883283277e-01,2.989257656381910655e-01
5.332153859552519748e-01,4.882535401981553669e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268618555e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.845843582268617999e-01,4.724518857599926402e-01,3.265854748789933648e-01
5.300212729798183808e-01,4.874578287872750604e-01,4.839831216554624782e-01,4.839831216554624227e-01,4.839831216554625337e-01,4.839831216554624227e-01,4.839831216554624782e-01,4.839831216554624227e-01,4.839831216554624782e-01,4.839831216554624782e-01,4.839831216554625337e-01,4.839831216554625337e-01,4.839831216554625337e-01,4.726928865163574356e-01,3.369479007943348425e-01
5.269975437025770093e-01,4.867173537857486521e-01,4.834279024691145454e-01,4.834279024691146009e-01,4.834279024691145454e-01,4.834279024691145454e-01,4.834279024691145454e-01,4.834279024691146009e-01,4.834279024691145454e-01,4.834279024691145454e-01,4.834279024691145454e-01,4.834279024691146009e-01,4.834279024691144899e-01,4.729211072524093229e-01,3.465912953868782731e-01
5.241360180000659286e-01,4.860282592271482072e-01,4.829151785937664254e-01,4.829151785937663699e-01,4.829151785937664254e-01,4.829151785937664809e-01,4.829151785937664254e-01,4.829151785937663699e-01,4.829151785937664254e-01,4.829151785937664809e-01,4.829151785937664254e-01,4.829151785937664254e-01,4.829151785937663699e-01,4.731371544116839134e-01,3.555658311175446396e-01
5.214288229391946805e-01,4.853869598853804423e-01,4.824416975275209185e-01,4.824416975275209740e-01,4.824416975275208630e-01,4.824416975275209185e-01,4.824416975275209185e-01,4.824416975275208630e-01,4.824416975275208630e-01,4.824416975275209185e-01,4.824416975275208630e-01,4.824416975275208630e-01,4.824416975275209185e-01,4.733416124090430999e-01,3.639181592515254859e-01
1.573688510183648415e-01,1.232905829833342293e-01,1.205049165386989363e-01,1.205049165386989918e-01,1.205049165386988808e-01,1.205049165386989363e-01,1.205049165386989363e-01,1.205049165386989918e-01,1.205049165386989363e-01,1.205049165386989363e-01,1.205049165386989363e-01,1.205049165386989918e-01,1.205049165386989363e-01,1.120355045472599120e-01,1.019211927148627739e-02
1.549479130813626870e-01,1.227351071073536359e-01,1.201011402903174180e-01,1.201011402903174596e-01,1.201011402903174319e-01,1.201011402903174319e-01,1.201011402903174180e-01,1.201011402903174596e-01,1.201011402903174319e-01,1.201011402903174458e-01,1.201011402903174319e-01,1.201011402903174458e-01,1.201011402903174319e-01,1.122184498792381802e-01,1.742712648468736081e-02
1.526594985422316531e-01,1.222181106886988111e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747485e-01,1.197282682283747762e-01,1.123914284597076624e-01,2.416115154337315774e-02
1.504969264703805432e-01,1.217369133508678786e-01,1.193839350113153203e-01,1.193839350113153203e-01,1.193839350113153341e-01,1.193839350113153341e-01,1.193839350113153341e-01,1.193839350113153341e-01,1.193839350113153480e-01,1.193839350113153480e-01,1.193839350113153341e-01,1.193839350113153341e-01,1.193839350113153480e-01,1.125549383625212840e-01,3.042907643789508412e-02
1.484538001366673410e-01,1.212890224973968839e-01,1.190659563358609230e-01,1.190659563358609230e-01,1.190659563358609369e-01,1.190659563358609369e-01,1.190659563358609230e-01,1.190659563358609230e-01,1.190659563358609507e-01,1.190659563358609369e-01,1.190659563358609369e-01,1.190659563358609369e-01,1.190659563358609230e-01,1.127094569103576638e-01,3.626334050724127483e-02
3.333707074879949106e-01,3.077188274036238291e-01,3.056190224051438253e-01,3.056190224051438253e-01,3.056190224051437698e-01,3.056190224051437698e-01,3.056190224051437698e-01,3.056190224051438253e-01,3.056190224051438253e-01,3.056190224051438253e-01,3.056190224051438253e-01,3.056190224051438253e-01,3.056190224051437698e-01,2.997021484477642161e-01,2.285408198165122529e-01
3.315483845463522705e-01,3.073307576243696215e-01,3.053478558352566430e-01,3.053478558352566430e-01,3.053478558352566985e-01,3.053478558352567540e-01,3.053478558352566985e-01,3.053478558352566430e-01,3.053478558352566985e-01,3.053478558352567540e-01,3.053478558352566985e-01,3.053478558352566985e-01,3.053478558352566985e-01,2.998400355325182010e-01,2.335961577214135110e-01
3.298279516974960690e-01,3.069695155169890888e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,3.050974437853923860e-01,2.999702434036488063e-01,2.383021573550270500e-01
3.282040764678909039e-01,3.066332363292438856e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.048661977481564866e-01,3.000931712305965893e-01,2.426830903550244167e-01
3.266716727327310665e-01,3.063201856606986850e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.046526507971760167e-01,3.002092000036298836e-01,2.467615324464817739e-01
-1.108861862320982827e-01,-1.300833284099611742e-01,-1.316566304260136655e-01,-1.316566304260136655e-01,-1.316566304260136655e-01,-1.316566304260137210e-01,-1.316566304260137210e-01,-1.316566304260137210e-01,-1.316566304260137210e-01,-1.316566304260137210e-01,-1.316566304260137210e-01,-1.316566304260137210e-01,-1.316566304260136655e-01,-1.357933855940440804e-01,-1.855535960786194316e-01
-1.122499612259635349e-01,-1.303546490116050116e-01,-1.318387394750701602e-01,-1.318387394750701602e-01,-1.318387394750701602e-01,-1.318387394750701880e-01,-1.318387394750701602e-01,-1.318387394750701602e-01,-1.318387394750701602e-01,-1.318387394750701880e-01,-1.318387394750701880e-01,-1.318387394750701880e-01,-1.318387394750701602e-01,-1.356900817674946136e-01,-1.820186047700386167e-01
-1.135361276899629346e-01,-1.306072506407950362e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797974958e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.320069102797975236e-01,-1.355926372621362175e-01,-1.787274023302067860e-01
-1.147488691689727974e-01,-1.308424316870724635e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.321622096441573413e-01,-1.355007379391401645e-01,-1.756630861199574289e-01
-1.158921642449294992e-01,-1.310613999764977389e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211754921e-01,-1.323056227211755198e-01,-1.354140848906751349e-01,-1.728099319558408231e-01
2.496765147642577842e-01,2.353810303030658413e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512528e-01,2.342082501657512805e-01,2.342082501657512805e-01,2.342082501657512528e-01,2.313139155757553134e-01,1.964929979540512572e-01
2.486609560913713435e-01,2.351911949845874039e-01,2.340859500394412707e-01,2.340859500394412707e-01,2.340859500394412429e-01,2.340859500394412429e-01,2.340859500394412429e-01,2.340859500394412429e-01,2.340859500394412152e-01,2.340859500394412152e-01,2.340859500394412429e-01,2.340859500394412429e-01,2.340859500394412152e-01,2.313909148055126874e-01,1.989666941050691196e-01
2.477040572362931292e-01,2.350144310018631444e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649603e-01,2.339730105080649880e-01,2.339730105080649880e-01,2.339730105080650158e-01,2.314634789368796297e-01,2.012701276566435105e-01
2.468025795694783198e-01,2.348498335756264987e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361134e-01,2.338687151313361412e-01,2.338687151313361412e-01,2.338687151313361690e-01,2.315318517496441630e-01,2.034150790809476084e-01
2.459534502593232197e-01,2.346965608995974506e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038039167e-01,2.337724023038038890e-01,2.337724023038038890e-01,2.337724023038038890e-01,2.315962646421202975e-01,2.054125092775098693e-01
-1.558310691155778693e-01,-1.664309943505274114e-01,-1.673013630250948791e-01,-1.673013630250948791e-01,-1.673013630250948514e-01,-1.673013630250948514e-01,-1.673013630250948791e-01,-1.673013630250948791e-01,-1.673013630250948514e-01,-1.673013630250948514e-01,-1.673013630250948236e-01,-1.673013630250948236e-01,-1.673013630250948236e-01,-1.693278869160197153e-01,-1.937122071665089706e-01
-1.565840933333666751e-01,-1.665639127826998578e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347235e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.673834968947347512e-01,-1.692707465298829705e-01,-1.919799323366456478e-01
-1.572930649126877412e-01,-1.666876965958132006e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.674593444104088835e-01,-1.692169408702359490e-01,-1.903666599314427499e-01
-1.579604644478537212e-01,-1.668029767889841475e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.675293867164533990e-01,-1.691662828495641147e-01,-1.888641728572880429e-01
-1.585886411369696880e-01,-1.669103405368562720e-01,-1.675940681314269376e-01,-1.675940681314269654e-01,-1.675940681314269654e-01,-1.675940681314269931e-01,-1.675940681314269654e-01,-1.675940681314269654e-01,-1.675940681314269654e-01,-1.675940681314269931e-01,-1.675940681314269654e-01,-1.675940681314269931e-01,-1.675940681314269376e-01,-1.691185952287636851e-01,-1.874648244763910399e-01
-4.475123811226797699e-01,-4.553428963701137144e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.559863610862833205e-01,-4.574062722762943234e-01,-4.744940609005449117e-01
-4.480686650103849478e-01,-4.554360285429398525e-01,-4.560415202487925201e-01,-4.560415202487925201e-01,-4.560415202487924646e-01,-4.560415202487925201e-01,-4.560415202487925201e-01,-4.560415202487925201e-01,-4.560415202487924646e-01,-4.560415202487924646e-01,-4.560415202487924646e-01,-4.560415202487924646e-01,-4.560415202487924646e-01,-4.573640308453051362e-01,-4.732801354834023089e-01
-4.485920463586774987e-01,-4.555227723966874254e-01,-4.560924576447939471e-01,-4.560924576447940026e-01,-4.560924576447939471e-01,-4.560924576447940026e-01,-4.560924576447940026e-01,-4.560924576447940582e-01,-4.560924576447939471e-01,-4.560924576447940026e-01,-4.560924576447940026e-01,-4.560924576447940582e-01,-4.560924576447940026e-01,-4.573242826628447499e-01,-4.721494471078059862e-01
-4.490844087516001615e-01,-4.556035683417815618e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994339635e-01,-4.561394963994340190e-01,-4.572868854390113591e-01,-4.710962596925826196e-01
-4.495475332493891196e-01,-4.556788262650372512e-01,-4.561829349065381067e-01,-4.561829349065381622e-01,-4.561829349065381622e-01,-4.561829349065381622e-01,-4.561829349065381622e-01,-4.561829349065382178e-01,-4.561829349065382178e-01,-4.561829349065382178e-01,-4.561829349065381622e-01,-4.561829349065382178e-01,-4.561829349065382178e-01,-4.572517045899942567e-01,-4.701152345424087220e-01
-9.118178137328941668e-01,-9.175836378864348220e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509840708e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.180577589509839598e-01,-9.190533230866808623e-01,-9.310361128942458153e-01
-9.122274208883118796e-01,-9.176489378193403157e-01,-9.180948025387515310e-01,-9.180948025387515310e-01,-9.180948025387517530e-01,-9.180948025387515310e-01,-9.180948025387515310e-01,-9.180948025387515310e-01,-9.180948025387517530e-01,-9.180948025387517530e-01,-9.180948025387517530e-01,-9.180948025387517530e-01,-9.180948025387517530e-01,-9.190222001712652355e-01,-9.301848492558931758e-01
-9.126125682790459104e-01,-9.177097667870156572e-01,-9.181290108880739709e-01,-9.181290108880740819e-01,-9.181290108880740819e-01,-9.181290108880739709e-01,-9.181290108880739709e-01,-9.181290108880740819e-01,-9.181290108880740819e-01,-9.181290108880740819e-01,-9.181290108880739709e-01,-9.181290108880740819e-01,-9.181290108880740819e-01,-9.189929323839055586e-01,-9.293918488422970858e-01
-9.129746759198359429e-01,-9.177664324154124476e-01,-9.181606010021496900e-01,-9.181606010021499120e-01,-9.181606010021499120e-01,-9.181606010021500230e-01,-9.181606010021496900e-01,-9.181606010021499120e-01,-9.181606010021499120e-01,-9.181606010021499120e-01,-9.181606010021498010e-01,-9.181606010021498010e-01,-9.181606010021498010e-01,-9.189654123093372595e-01,-9.286531043928445417e-01
-9.133150848007418610e-01,-9.178192210536528783e-01,-9.181897732752086760e-01,-9.181897732752085650e-01,-9.181897732752086760e-01,-9.181897732752086760e-01,-9.181897732752086760e-01,-9.181897732752086760e-01,-9.181897732752087871e-01,-9.181897732752086760e-01,-9.181897732752086760e-01,-9.181897732752087871e-01,-9.181897732752085650e-01,-9.189395384854174287e-01,-9.279648856939702872e-01
-4.206851840383664665e-01,-4.249185223024883329e-01,-4.252668358125116232e-01,-4.252668358125116788e-01,-4.252668358125115122e-01,-4.252668358125116232e-01,-4.252668358125116232e-01,-4.252668358125116788e-01,-4.252668358125115677e-01,-4.252668358125116788e-01,-4.252668358125114012e-01,-4.252668358125115122e-01,-4.252668358125116232e-01,-4.259653381450851928e-01,-4.343738433692880818e-01
-4.209859225968295982e-01,-4.249643381953399635e-01,-4.252917134091299123e-01,-4.252917134091299123e-01,-4.252917134091299123e-01,-4.252917134091298568e-01,-4.252917134091299678e-01,-4.252917134091299123e-01,-4.252917134091299123e-01,-4.252917134091299123e-01,-4.252917134091299123e-01,-4.252917134091298568e-01,-4.252917134091299123e-01,-4.259424747281130297e-01,-4.337764987721439702e-01
-4.212685513161557593e-01,-4.250070227709864534e-01,-4.253146869267263597e-01,-4.253146869267263597e-01,-4.253146869267263597e-01,-4.253146869267264152e-01,-4.253146869267264152e-01,-4.253146869267264152e-01,-4.253146869267264707e-01,-4.253146869267264152e-01,-4.253146869267264152e-01,-4.253146869267264152e-01,-4.253146869267264152e-01,-4.259209858940243287e-01,-4.332199656176982661e-01
-4.215341342783560652e-01,-4.250467910689569861e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995124418e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.253359020995123863e-01,-4.259007910600471902e-01,-4.327014422908587732e-01
-4.217836752490207730e-01,-4.250838432856936522e-01,-4.253554935075084531e-01,-4.253554935075084531e-01,-4.253554935075085086e-01,-4.253554935075084531e-01,-4.253554935075084531e-01,-4.253554935075084531e-01,-4.253554935075084531e-01,-4.253554935075084531e-01,-4.253554935075085086e-01,-4.253554935075085086e-01,-4.253554935075085086e-01,-4.258818141954585634e-01,-4.322183204800886802e-01
-3.606146990243896955e-01,-3.637149439212364332e-01,-3.639701635468839958e-01,-3.639701635468839958e-01,-3.639701635468840513e-01,-3.639701635468841068e-01,-3.639701635468840513e-01,-3.639701635468841623e-01,-3.639701635468841623e-01,-3.639701635468841623e-01,-3.639701635468840513e-01,-3.639701635468840513e-01,-3.639701635468839958e-01,-3.644605616957965477e-01,-3.703647498850221043e-01
-3.608349420390011830e-01,-3.637471102709173842e-01,-3.639868707518497670e-01,-3.639868707518498780e-01,-3.639868707518498780e-01,-3.639868707518498225e-01,-3.639868707518498225e-01,-3.639868707518498780e-01,-3.639868707518498225e-01,-3.639868707518498780e-01,-3.639868707518498225e-01,-3.639868707518498225e-01,-3.639868707518498225e-01,-3.644438096855661113e-01,-3.699453132763363961e-01
-3.610418239892320691e-01,-3.637770820164268337e-01,-3.640022992224195564e-01,-3.640022992224195009e-01,-3.640022992224195564e-01,-3.640022992224195009e-01,-3.640022992224195564e-01,-3.640022992224195009e-01,-3.640022992224195564e-01,-3.640022992224195009e-01,-3.640022992224195009e-01,-3.640022992224195009e-01,-3.640022992224195009e-01,-3.644280724983238740e-01,-3.695544835915719473e-01
-3.612361381462402266e-01,-3.638050095885186908e-01,-3.640165468302393736e-01,-3.640165468302394292e-01,-3.640165468302393736e-01,-3.640165468302394292e-01,-3.640165468302394847e-01,-3.640165468302394292e-01,-3.640165468302394847e-01,-3.640165468302394292e-01,-3.640165468302394847e-01,-3.640165468302394292e-01,-3.640165468302394847e-01,-3.644132900012908016e-01,-3.691903006734859605e-01
-3.614186321134659208e-01,-3.638310330550306726e-01,-3.640297039560655978e-01,-3.640297039560655423e-01,-3.640297039560655978e-01,-3.640297039560655978e-01,-3.640297039560655423e-01,-3.640297039560655423e-01,-3.640297039560655423e-01,-3.640297039560655978e-01,-3.640297039560655978e-01,-3.640297039560655978e-01,-3.640297039560654868e-01,-3.643994055133865650e-01,-3.688509393435647210e-01
-3.628223450559078245e-01,-3.650876175597473350e-01,-3.652741887843051205e-01,-3.652741887843051205e-01,-3.652741887843050650e-01,-3.652741887843051205e-01,-3.652741887843051205e-01,-3.652741887843051205e-01,-3.652741887843051760e-01,-3.652741887843051205e-01,-3.652741887843051205e-01,-3.652741887843051760e-01,-3.652741887843050650e-01,-3.656187003377466826e-01,-3.697670347794790313e-01
-3.629832711961845648e-01,-3.651102151052650346e-01,-3.652854089476533228e-01,-3.652854089476533228e-01,-3.652854089476532673e-01,-3.652854089476533228e-01,-3.652854089476533228e-01,-3.652854089476533228e-01,-3.652854089476533228e-01,-3.652854089476533228e-01,-3.652854089476533228e-01,-3.652854089476533783e-01,-3.652854089476532673e-01,-3.656064546977030316e-01,-3.694723349368978504e-01
-3.631343704009351026e-01,-3.651312735014284327e-01,-3.652957703432524461e-01,-3.652957703432524461e-01,-3.652957703432523906e-01,-3.652957703432523351e-01,-3.652957703432523351e-01,-3.652957703432523906e-01,-3.652957703432523351e-01,-3.652957703432523906e-01,-3.652957703432523351e-01,-3.652957703432523906e-01,-3.652957703432523906e-01,-3.655949558938996202e-01,-3.691977007881977468e-01
-3.632762314388121583e-01,-3.651508980584992070e-01,-3.653053386993830309e-01,-3.653053386993830309e-01,-3.653053386993830309e-01,-3.653053386993830309e-01,-3.653053386993830309e-01,-3.653053386993830309e-01,-3.653053386993830309e-01,-3.653053386993830864e-01,-3.653053386993830309e-01,-3.653053386993830864e-01,-3.653053386993831420e-01,-3.655841592580570953e-01,-3.689417599116548985e-01
-3.634094087333321066e-01,-3.651691868461514057e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136214867e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.653141747136215423e-01,-3.655740227210740323e-01,-3.687032342098427451e-01
-1.053924415453779129e-01,-1.070442484508570824e-01,-1.071803516948603430e-01,-1.071803516948603430e-01,-1.071803516948602875e-01,-1.071803516948603430e-01,-1.071803516948603430e-01,-1.071803516948602875e-01,-1.071803516948603430e-01,-1.071803516948602875e-01,-1.071803516948603430e-01,-1.071803516948603430e-01,-1.071803516948602875e-01,-1.074225239248476349e-01,-1.103389506504130479e-01
-1.055097867695532071e-01,-1.070601334135937444e-01,-1.071878868909519888e-01,-1.071878868909519888e-01,-1.071878868909519888e-01,-1.071878868909520027e-01,-1.071878868909519888e-01,-1.071878868909519888e-01,-1.071878868909519750e-01,-1.071878868909519750e-01,-1.071878868909519750e-01,-1.071878868909519888e-01,-1.071878868909519888e-01,-1.074135910567684538e-01,-1.101317661745720156e-01
-1.056199242038325381e-01,-1.070749382050235898e-01,-1.071948453589527672e-01,-1.071948453589527672e-01,-1.071948453589527811e-01,-1.071948453589527811e-01,-1.071948453589527672e-01,-1.071948453589527672e-01,-1.071948453589527811e-01,-1.071948453589527672e-01,-1.071948453589527811e-01,-1.071948453589527811e-01,-1.071948453589527672e-01,-1.074052062612649155e-01,-1.099386655963577319e-01
-1.057232891574367423e-01,-1.070887366007758357e-01,-1.072012712404200874e-01,-1.072012712404200874e-01,-1.072012712404201012e-01,-1.072012712404201012e-01,-1.072012712404200874e-01,-1.072012712404200874e-01,-1.072012712404200735e-01,-1.072012712404200874e-01,-1.072012712404200874e-01,-1.072012712404200874e-01,-1.072012712404200874e-01,-1.073973364884277387e-01,-1.097586873236980481e-01
